id,Completed,Last page seen,Start language,Token,Date last action,Date started,Referrer URL,D1,D2,D3,D4,D4_1,D4_2,p2q1 [OS1],p2q1 [OS2],p2q1 [OS3],p2q2 [OA1],p2q2 [OA2],p3q1E [OD1],p3q1E [OD2],p3q1E [OD3],p3q1E [OD4],p3q1E [OD5],p3q1T [OD1],p3q1T [OD2],p3q1T [OD3],p3q1T [OD6],p3q1T [OD4],p3q1T [OD5],p3q2E [OD_E1],p3q2E [OD_E2],p3q2E [OD_E3],p3q2E [OD_E4],p3q2T [OD_E1],p3q2T [OD_E2],p3q2T [OD_E3],p3q2T [OD_E5],p3q2T [OD_E4],p4q1T [1],p4q1T [2],p4q1T [3],p4q1T [4],p4q1T [5],p4q1T [6],p4q1T [7],p4q1T [8],p4q1T_O,p4q1E [1],p4q1E [2],p4q1E [3],p4q1E [4],p4q1E [5],p4q1E [6],p4q1E [7],p4q1E_O,p4q2,p4q2_O,p5q1 [SQ002],p5q1 [SQ001],p5q1 [SQ004],p5q1 [SQ005],p5q1_N,p5q2 [1],p5q2 [2],p5q2 [3],p5q2 [4],p5q2 [5],p5q2 [6],p5q2 [7],p5q2 [8],p5q2 [9],p6q1 [1],p6q1 [2],p6q1 [3],p6q1 [4],p6q2E [1],p6q2E [2],p6q2E [3],p6q2E [4],p6q2T [1],p6q2T [2],p6q2T [3],p6q2T [4],p7q1E [1],p7q1E [2],p7q1E [3],p7q1E [4],p7q1E [5],p7q1T [1],p7q1T [2],p7q1T [3],p7q2,p8q1 [1],p8q1 [2],p8q1 [3],p8q1 [4],p8q1 [5],p8q1 [6],p8q2 [1],p8q2 [2],p8q2 [3],p8q2 [4],p8q2 [5],p8q2 [6],p8q2 [7],p8q3 [1],p8q3 [2],p8q3 [3],p8q3 [4],interviewtime,groupTime564,D1Time,D2Time,D3Time,D4Time,D4_1Time,D4_2Time,groupTime565,p2q1Time,p2q2Time,groupTime612,p3q1ETime,p3q1TTime,p3q2ETime,p3q2TTime,groupTime566,p4q1TTime,p4q1T_OTime,p4q1ETime,p4q1E_OTime,p4q2Time,p4q2_OTime,groupTime570,p5q1Time,p5q1_NTime,p5q2Time,groupTime568,p6q1Time,p6q2ETime,p6q2TTime,groupTime611,p7q1ETime,p7q1TTime,p7q2Time,groupTime571,p8q1Time,p8q2Time,p8q3Time
782,5/9/18 9:20,8,en,,5/9/18 9:20,5/9/18 9:07,,Male,Greece,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,No,No,Yes,No,,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very helpful,,,,,Less than once a year,Less than once a year,Monthly,Monthly,Monthly,Less than once a year,No experience,No experience,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Neutral,767.62,61.7,0,0,0,0,0,0,92.35,0,0,80.94,0,0,0,0,58.79,0,0,0,0,0,0,114.58,0,0,0,147.04,0,0,0,64.1,0,0,0,148.12,0,0,0
786,5/9/18 10:09,8,en,,5/9/18 10:09,5/9/18 9:45,,Female,France,more than 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Neutral,Somewhat disagree,No,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Neutral,Neutral,Somewhat affect,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Very unhelpful,,,,Here I see a difference between publication peer review and the collaborartion peer review. Everything should be available within the collaboration and the responses above are about the publication peer reviewers.,Weekly,Monthly,Weekly,Weekly,Daily,Less than once a year,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Neutral,Affect a lot,Affect a lot,Somewhat affect,1457.04,41.26,0,0,0,0,0,0,195.32,0,0,159.29,0,0,0,0,101.41,0,0,0,0,0,0,230.71,0,0,0,261.76,0,0,0,228.02,0,0,0,239.27,0,0,0
787,5/9/18 9:59,8,en,,5/9/18 9:59,5/9/18 9:48,,Male,Portugal,16 - 20 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Yes,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Affect a lot,Rarely affect,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Somewhat helpful,Neutral,,,,,Weekly,Less than once a year,Weekly,Monthly,Daily,Less than once a year,Moderately dissatisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,No experience,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,704.55,60.57,0,0,0,0,0,0,141.11,0,0,119.87,0,0,0,0,48.75,0,0,0,0,0,0,67.38,0,0,0,113.23,0,0,0,55.15,0,0,0,98.49,0,0,0
788,5/9/18 10:15,8,en,,5/9/18 10:15,5/9/18 9:54,,Male,Spain,less than 5 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Affect a lot,Rarely affect,Somewhat affect,Affect a lot,Somewhat affect,Not at all affect,Affect a lot,Somewhat disagree,Strongly agree,Strongly disagree,Neutral,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,,,,,Very helpful,Very helpful,Somewhat helpful,Neutral,Somewhat unhelpful,,,,,Daily,Less than once a year,Daily,Weekly,Daily,Less than once a year,Very dissatisfied,No experience,Very dissatisfied,Very dissatisfied,No experience,Very dissatisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,1268.88,38.52,0,0,0,0,0,0,82.04,0,0,263.01,0,0,0,0,246.49,0,0,0,0,0,0,344.96,0,0,0,168.85,0,0,0,42.14,0,0,0,82.87,0,0,0
789,5/9/18 10:28,8,en,,5/9/18 10:28,5/9/18 10:02,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Poland,more than 20 years,Experiment,101 - 500 members,,Neutral,Neutral,Neutral,Somewhat agree,Neutral,No,No,Yes,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Neutral,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Somewhat affect,Neutral,Neutral,Somewhat affect,Somewhat affect,Neutral,Neutral,Neutral,Neutral,Somewhat agree,Somewhat agree,Neutral,Neutral,Neutral,Neutral,Somewhat disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Neutral,Neutral,Somewhat helpful,,,,,Less than once a year,Less than once a year,Weekly,Weekly,Weekly,Less than once a year,No experience,No experience,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Neutral,Neutral,Somewhat affect,Somewhat affect,1532.53,41.88,0,0,0,0,0,0,98.61,0,0,1040.94,0,0,0,0,44.49,0,0,0,0,0,0,73.94,0,0,0,70.89,0,0,0,47.61,0,0,0,114.17,0,0,0
790,5/9/18 10:20,8,en,,5/9/18 10:20,5/9/18 10:13,,Male,the United Kingdom of Great Britain and Northern Ireland,16 - 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Yes,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neutral,Strongly disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,"I would consider all, any, or none of these on a case-by-case basis",Daily,Monthly,Daily,Monthly,Daily,Monthly,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Moderately satisfied,Moderately satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,428.19,34.39,0,0,0,0,0,0,43.84,0,0,31.22,0,0,0,0,26.99,0,0,0,0,0,0,104.61,0,0,0,56.86,0,0,0,55.91,0,0,0,74.37,0,0,0
791,5/9/18 10:27,8,en,,5/9/18 10:27,5/9/18 10:18,,Male,Germany,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,The HEP community as a whole should decide and set practices.,,No,No,Yes,No,,Somewhat affect,Affect a lot,Neutral,Somewhat affect,Affect a lot,Affect a lot,Rarely affect,Affect a lot,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat agree,Strongly agree,,,,,Somewhat helpful,Somewhat helpful,Neutral,Somewhat helpful,Somewhat helpful,,,,,Daily,Monthly,Weekly,Monthly,Daily,Once every 3 months,Moderately dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Moderately dissatisfied,No experience,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Affect a lot,Affect a lot,Somewhat affect,Neutral,516.56,24.89,0,0,0,0,0,0,84.65,0,0,58.2,0,0,0,0,30.12,0,0,0,0,0,0,101.91,0,0,0,78.52,0,0,0,32.93,0,0,0,105.34,0,0,0
792,5/9/18 11:28,8,en,,5/9/18 11:28,5/9/18 10:22,,Male,Sweden,more than 20 years,Experiment,20 - 50 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Neutral,Neutral,Somewhat affect,Neutral,Rarely affect,Neutral,Neutral,Rarely affect,Somewhat affect,Somewhat agree,Neutral,Somewhat disagree,Neutral,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,,,,,Very helpful,Very helpful,Somewhat unhelpful,Neutral,Very unhelpful,,,,,Once every 3 months,Monthly,Monthly,Twice a year,Monthly,Daily,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Somewhat affect,Neutral,Affect a lot,Somewhat affect,3982.34,44.64,0,0,0,0,0,0,47.81,0,0,34.79,0,0,0,0,24.16,0,0,0,0,0,0,3680.8,0,0,0,60.73,0,0,0,26.79,0,0,0,62.62,0,0,0
793,5/9/18 10:47,8,en,,5/9/18 10:47,5/9/18 10:40,,Male,France,more than 20 years,Theory,,,Neutral,Neutral,Somewhat agree,Strongly disagree,Strongly disagree,No,No,No,No,No,Yes,No,Yes,Yes,No,No,,,,,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,No,Yes,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Neutral,Rarely affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Neutral,Somewhat disagree,Strongly agree,Neutral,Strongly disagree,,,,,Somewhat agree,Somewhat agree,Strongly agree,Neutral,,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,,Once every 3 months,Less than once a year,Once a year,Weekly,Monthly,Less than once a year,Moderately satisfied,No experience,Moderately satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,431.07,29.22,0,0,0,0,0,0,62.92,0,0,77.08,0,0,0,0,47.29,0,0,0,0,0,0,54.98,0,0,0,58.19,0,0,0,15.68,0,0,0,85.71,0,0,0
794,5/9/18 11:52,8,en,,5/9/18 11:52,5/9/18 11:36,,Male,Russian Federation,less than 5 years,Experiment,51 - 100 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,No,No,No,,Rarely affect,Neutral,Neutral,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Neutral,Neutral,Somewhat agree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,,,,,Very helpful,Very helpful,Somewhat helpful,Very helpful,Somewhat helpful,,,,,Weekly,Once a year,Twice a year,Once a year,Once a year,Once a year,Very satisfied,No experience,No experience,No experience,No experience,No experience,No experience,Neutral,Neutral,Neutral,Neutral,918.99,61.1,0,0,0,0,0,0,173.28,0,0,88.24,0,0,0,0,65.5,0,0,0,0,0,0,124.09,0,0,0,155.86,0,0,0,64.05,0,0,0,186.87,0,0,0
795,5/9/18 12:17,8,en,,5/9/18 12:17,5/9/18 12:08,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Italy,more than 20 years,Theory,,,Strongly agree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat disagree,No,No,No,No,No,No,No,Yes,No,No,No,,,,,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Neutral,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,,The HEP community as a whole should decide and set practices.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Neutral,Affect a lot,Affect a lot,Neutral,Affect a lot,Affect a lot,Neutral,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,,,,,Neutral,Strongly disagree,Strongly disagree,Somewhat disagree,,,,,,Somewhat helpful,Somewhat helpful,Very helpful,none,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Daily,Less than once a year,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,Neither satisfied nor dissatisfied,Affect a lot,Somewhat affect,Neutral,Not at all affect,578.19,36.93,0,0,0,0,0,0,80.17,0,0,87.09,0,0,0,0,39.26,0,0,0,0,0,0,84.01,0,0,0,99.19,0,0,0,31.95,0,0,0,119.59,0,0,0
796,5/9/18 12:30,8,en,,5/9/18 12:30,5/9/18 12:23,,Male,Bulgaria,more than 20 years,Theory,,,Neutral,Neutral,Neutral,Somewhat disagree,Somewhat disagree,No,No,No,No,No,No,No,No,No,No,Yes,,,,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Each individual researcher should decide for their work autonomously.,,No,No,Yes,No,,Neutral,Neutral,Somewhat affect,Neutral,Neutral,Somewhat affect,Somewhat affect,Neutral,Neutral,Neutral,Somewhat agree,Neutral,Neutral,,,,,Strongly agree,Neutral,Neutral,Neutral,,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,No experience,No experience,No experience,No experience,No experience,No experience,No experience,Neutral,Neutral,Neutral,Neutral,415.97,27.75,0,0,0,0,0,0,46.75,0,0,69.02,0,0,0,0,27.93,0,0,0,0,0,0,64.13,0,0,0,83.29,0,0,0,21.74,0,0,0,75.36,0,0,0
797,5/9/18 12:50,8,en,,5/9/18 12:50,5/9/18 12:33,,Female,Denmark,16 - 20 years,Theory,,,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,No,No,No,No,No,Yes,No,Yes,No,Yes,No,,,,,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Neutral,No,No,No,Yes,Yes,Yes,No,No,,No,No,No,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Neutral,Affect a lot,Neutral,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,,,,,Neutral,Somewhat agree,Somewhat agree,Neutral,,,,,,Neutral,Neutral,Neutral,,Once a year,Less than once a year,Monthly,Weekly,Weekly,Less than once a year,Moderately satisfied,No experience,Moderately satisfied,Moderately satisfied,No experience,Moderately satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Neutral,1010.23,49.78,0,0,0,0,0,0,130.88,0,0,255.46,0,0,0,0,124.68,0,0,0,0,0,0,114.71,0,0,0,148.82,0,0,0,19.53,0,0,0,166.37,0,0,0
798,5/9/18 12:49,8,en,,5/9/18 12:49,5/9/18 12:39,,Female,Germany,16 - 20 years,Experiment,51 - 100 members,,Strongly agree,Strongly agree,Neutral,Somewhat agree,Somewhat disagree,Yes,No,No,Yes,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,No,No,No,,Affect a lot,Neutral,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat agree,Strongly agree,Strongly agree,Neutral,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Neutral,Neutral,Neutral,,,,,Daily,Weekly,Daily,Less than once a year,Daily,Less than once a year,Very satisfied,Very satisfied,Very satisfied,No experience,No experience,Moderately dissatisfied,No experience,Affect a lot,Affect a lot,Somewhat affect,Neutral,603.85,51.05,0,0,0,0,0,0,35.07,0,0,63.07,0,0,0,0,70.62,0,0,0,0,0,0,68.59,0,0,0,62.79,0,0,0,33.67,0,0,0,218.99,0,0,0
799,5/9/18 13:02,8,en,,5/9/18 13:02,5/9/18 12:52,,Male,France,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,No,No,No,Yes,No,No,No,No,No,No,No,Neutral,Neutral,Somewhat disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,"In order to release data, you need to describe openly all calibration, source code etc. This is a lot a lot of work., which is absolutely not comparable to the publication workload. I have done this once. The dataset was published and documented 3 years later.",Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Neutral,Neutral,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Not at all affect,Neutral,Somewhat disagree,Strongly agree,Neutral,Somewhat agree,Neutral,Neutral,Strongly disagree,Somewhat disagree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,,,,,Weekly,Once a year,Daily,Less than once a year,Daily,Less than once a year,Moderately satisfied,No experience,Very satisfied,No experience,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,613.24,28.59,0,0,0,0,0,0,37.43,0,0,75.21,0,0,0,0,181.08,0,0,0,0,0,0,59.94,0,0,0,97.1,0,0,0,38.16,0,0,0,95.73,0,0,0
800,5/9/18 13:10,8,en,,5/9/18 13:10,5/9/18 12:58,,Male,Germany,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Neutral,Affect a lot,Neutral,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,Very helpful,Somewhat unhelpful,Very unhelpful,Somewhat helpful,Somewhat unhelpful,,,,,Daily,Once a year,Monthly,Once every 3 months,Daily,Less than once a year,Moderately satisfied,No experience,Moderately dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,Moderately satisfied,No experience,Rarely affect,Affect a lot,Affect a lot,Somewhat affect,735.3,33.25,0,0,0,0,0,0,101.07,0,0,65.39,0,0,0,0,46.5,0,0,0,0,0,0,102.41,0,0,0,169.34,0,0,0,86.48,0,0,0,130.86,0,0,0
801,5/9/18 13:20,8,en,,5/9/18 13:20,5/9/18 13:15,,Male,Italy,more than 20 years,Theory,,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,No,No,No,No,No,No,No,No,No,No,Yes,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,,Each individual researcher should decide for their work autonomously.,,No,No,Yes,No,,Somewhat affect,Neutral,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,No experience,No experience,No experience,No experience,No experience,No experience,No experience,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,313.69,25.2,0,0,0,0,0,0,39.5,0,0,40.18,0,0,0,0,32.83,0,0,0,0,0,0,42.22,0,0,0,58.94,0,0,0,19.77,0,0,0,55.05,0,0,0
803,5/9/18 14:08,8,en,,5/9/18 14:08,5/9/18 14:02,,Male,Italy,more than 20 years,Experiment,101 - 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Neutral,Neutral,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Neutral,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Neutral,,,,,Weekly,Monthly,Monthly,Once every 3 months,Weekly,Monthly,Very satisfied,Moderately satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,345.78,18.74,0,0,0,0,0,0,28.22,0,0,26.95,0,0,0,0,31.47,0,0,0,0,0,0,70.55,0,0,0,59.35,0,0,0,23.54,0,0,0,86.96,0,0,0
804,5/9/18 14:39,8,en,,5/9/18 14:39,5/9/18 14:33,,Male,Czech Republic,11 - 15 years,Experiment,> 500 members,,Somewhat agree,Neutral,Somewhat agree,Neutral,Neutral,No,Yes,No,No,No,No,No,No,No,No,No,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,Yes,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Rarely affect,Rarely affect,Somewhat affect,Neutral,Somewhat affect,Neutral,Neutral,Rarely affect,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,,,,,Somewhat unhelpful,Somewhat unhelpful,Neutral,Neutral,Somewhat unhelpful,,,,,Daily,Weekly,Weekly,Weekly,Daily,Once a year,Moderately satisfied,Moderately satisfied,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,403.89,28.56,0,0,0,0,0,0,63.5,0,0,42.68,0,0,0,0,41.35,0,0,0,0,0,0,62.4,0,0,0,65.9,0,0,0,21.13,0,0,0,78.37,0,0,0
805,5/9/18 15:05,8,en,,5/9/18 15:05,5/9/18 14:55,,Male,France,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Neutral,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Neutral,Somewhat affect,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Somewhat helpful,Very helpful,Very helpful,Somewhat helpful,,,,The gain is on botsh sides: analyser and reviewer. Providing those inputs as part of the review process ensures a higher quality in the data analysis practices.,Weekly,Monthly,Weekly,Daily,Daily,Less than once a year,Very satisfied,Very satisfied,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,612.87,25.15,0,0,0,0,0,0,41.47,0,0,85.8,0,0,0,0,79.48,0,0,0,0,0,0,66.82,0,0,0,114.38,0,0,0,91.03,0,0,0,108.74,0,0,0
